year,term,value,query_group,source,corpus,smoothing,case_sensitive
1926,artificially,0.000002614493547881125,core_term,Google Books Ngram Viewer,en,0,false
1927,artificially,0.0000027329159681954707,core_term,Google Books Ngram Viewer,en,0,false
1928,artificially,0.0000025334238600294157,core_term,Google Books Ngram Viewer,en,0,false
1929,artificially,0.000002617742712374138,core_term,Google Books Ngram Viewer,en,0,false
1930,artificially,0.000002694923502133406,core_term,Google Books Ngram Viewer,en,0,false
1931,artificially,0.0000026934560111158135,core_term,Google Books Ngram Viewer,en,0,false
1932,artificially,0.0000028376353196080117,core_term,Google Books Ngram Viewer,en,0,false
1933,artificially,0.0000029686875713252903,core_term,Google Books Ngram Viewer,en,0,false
1934,artificially,0.000003026916651549527,core_term,Google Books Ngram Viewer,en,0,false
1935,artificially,0.000002808774215878884,core_term,Google Books Ngram Viewer,en,0,false
1936,artificially,0.000002527938375962435,core_term,Google Books Ngram Viewer,en,0,false
1937,artificially,0.000002974657192567065,core_term,Google Books Ngram Viewer,en,0,false
1938,artificially,0.000002822559862281082,core_term,Google Books Ngram Viewer,en,0,false
1939,artificially,0.0000028150632331858105,core_term,Google Books Ngram Viewer,en,0,false
1940,artificially,0.000002646775808301527,core_term,Google Books Ngram Viewer,en,0,false
1941,artificially,0.000002882980941976143,core_term,Google Books Ngram Viewer,en,0,false
1942,artificially,0.000002292882344434588,core_term,Google Books Ngram Viewer,en,0,false
1943,artificially,0.000002236534847099847,core_term,Google Books Ngram Viewer,en,0,false
1944,artificially,0.0000024048439613011396,core_term,Google Books Ngram Viewer,en,0,false
1945,artificially,0.000002318589519489933,core_term,Google Books Ngram Viewer,en,0,false
1946,artificially,0.000002410529248209059,core_term,Google Books Ngram Viewer,en,0,false
1947,artificially,0.0000024835002570000597,core_term,Google Books Ngram Viewer,en,0,false
1948,artificially,0.000002518701574416582,core_term,Google Books Ngram Viewer,en,0,false
1949,artificially,0.0000026660722873828036,core_term,Google Books Ngram Viewer,en,0,false
1950,artificially,0.0000026228413787521276,core_term,Google Books Ngram Viewer,en,0,false
1951,artificially,0.0000024859904463880866,core_term,Google Books Ngram Viewer,en,0,false
1952,artificially,0.000002447151381090862,core_term,Google Books Ngram Viewer,en,0,false
1953,artificially,0.0000024252082013731524,core_term,Google Books Ngram Viewer,en,0,false
1954,artificially,0.000002519442688253548,core_term,Google Books Ngram Viewer,en,0,false
1955,artificially,0.0000024818935742132453,core_term,Google Books Ngram Viewer,en,0,false
1956,artificially,0.000002439201605142216,core_term,Google Books Ngram Viewer,en,0,false
1957,artificially,0.000002483997636915092,core_term,Google Books Ngram Viewer,en,0,false
1958,artificially,0.000002686134791929362,core_term,Google Books Ngram Viewer,en,0,false
1959,artificially,0.0000025729675172669886,core_term,Google Books Ngram Viewer,en,0,false
1960,artificially,0.000002568213371745287,core_term,Google Books Ngram Viewer,en,0,false
1961,artificially,0.0000025319061336404047,core_term,Google Books Ngram Viewer,en,0,false
1962,artificially,0.000002559546164349058,core_term,Google Books Ngram Viewer,en,0,false
1963,artificially,0.0000027086622225169776,core_term,Google Books Ngram Viewer,en,0,false
1964,artificially,0.000002601974699700804,core_term,Google Books Ngram Viewer,en,0,false
1965,artificially,0.0000025655989759343356,core_term,Google Books Ngram Viewer,en,0,false
1966,artificially,0.0000024448122104558934,core_term,Google Books Ngram Viewer,en,0,false
1967,artificially,0.0000023244602402883174,core_term,Google Books Ngram Viewer,en,0,false
1968,artificially,0.0000024213157274743935,core_term,Google Books Ngram Viewer,en,0,false
1969,artificially,0.0000024597034880002866,core_term,Google Books Ngram Viewer,en,0,false
1970,artificially,0.000002467778287496003,core_term,Google Books Ngram Viewer,en,0,false
1971,artificially,0.0000024535265126246486,core_term,Google Books Ngram Viewer,en,0,false
1972,artificially,0.0000025737615061416363,core_term,Google Books Ngram Viewer,en,0,false
1973,artificially,0.0000027222625220701957,core_term,Google Books Ngram Viewer,en,0,false
1974,artificially,0.0000026448853631677594,core_term,Google Books Ngram Viewer,en,0,false
1975,artificially,0.000002698598478900749,core_term,Google Books Ngram Viewer,en,0,false
1976,artificially,0.0000025677782247157666,core_term,Google Books Ngram Viewer,en,0,false
1977,artificially,0.0000027279512337941014,core_term,Google Books Ngram Viewer,en,0,false
1978,artificially,0.000002568402578617679,core_term,Google Books Ngram Viewer,en,0,false
1979,artificially,0.0000025478134695333665,core_term,Google Books Ngram Viewer,en,0,false
1980,artificially,0.0000026623859135099792,core_term,Google Books Ngram Viewer,en,0,false
1981,artificially,0.0000026006010926948875,core_term,Google Books Ngram Viewer,en,0,false
1982,artificially,0.0000025229551319227994,core_term,Google Books Ngram Viewer,en,0,false
1983,artificially,0.0000025116183408613324,core_term,Google Books Ngram Viewer,en,0,false
1984,artificially,0.000002449708176754939,core_term,Google Books Ngram Viewer,en,0,false
1985,artificially,0.0000024706082673020546,core_term,Google Books Ngram Viewer,en,0,false
1986,artificially,0.000002423751933378071,core_term,Google Books Ngram Viewer,en,0,false
1987,artificially,0.0000025323719938796785,core_term,Google Books Ngram Viewer,en,0,false
1988,artificially,0.000002456847493448322,core_term,Google Books Ngram Viewer,en,0,false
1989,artificially,0.0000024232837816384745,core_term,Google Books Ngram Viewer,en,0,false
1990,artificially,0.0000024883492475424873,core_term,Google Books Ngram Viewer,en,0,false
1991,artificially,0.00000239937545565283,core_term,Google Books Ngram Viewer,en,0,false
1992,artificially,0.0000024520148684814558,core_term,Google Books Ngram Viewer,en,0,false
1993,artificially,0.000002324791624985778,core_term,Google Books Ngram Viewer,en,0,false
1994,artificially,0.000002278997360605217,core_term,Google Books Ngram Viewer,en,0,false
1995,artificially,0.0000022565619257619574,core_term,Google Books Ngram Viewer,en,0,false
1996,artificially,0.0000022620621171753896,core_term,Google Books Ngram Viewer,en,0,false
1997,artificially,0.0000021305042432473442,core_term,Google Books Ngram Viewer,en,0,false
1998,artificially,0.0000021054450414226267,core_term,Google Books Ngram Viewer,en,0,false
1999,artificially,0.0000021111193753142743,core_term,Google Books Ngram Viewer,en,0,false
2000,artificially,0.0000020954455237642833,core_term,Google Books Ngram Viewer,en,0,false
2001,artificially,0.000002015405286215355,core_term,Google Books Ngram Viewer,en,0,false
2002,artificially,0.000002032719112143866,core_term,Google Books Ngram Viewer,en,0,false
2003,artificially,0.000002130410688749862,core_term,Google Books Ngram Viewer,en,0,false
2004,artificially,0.0000021089249306882607,core_term,Google Books Ngram Viewer,en,0,false
2005,artificially,0.000002134064690295645,core_term,Google Books Ngram Viewer,en,0,false
2006,artificially,0.000002132818032407613,core_term,Google Books Ngram Viewer,en,0,false
2007,artificially,0.0000021334951565421534,core_term,Google Books Ngram Viewer,en,0,false
2008,artificially,0.000002159186406114344,core_term,Google Books Ngram Viewer,en,0,false
2009,artificially,0.000002165864858127975,core_term,Google Books Ngram Viewer,en,0,false
2010,artificially,0.000002064162671899794,core_term,Google Books Ngram Viewer,en,0,false
2011,artificially,0.000002053092503118137,core_term,Google Books Ngram Viewer,en,0,false
2012,artificially,0.000002364822396572208,core_term,Google Books Ngram Viewer,en,0,false
2013,artificially,0.0000023679731757653144,core_term,Google Books Ngram Viewer,en,0,false
2014,artificially,0.0000019354865425924572,core_term,Google Books Ngram Viewer,en,0,false
2015,artificially,0.00000195455936902178,core_term,Google Books Ngram Viewer,en,0,false
2016,artificially,0.0000020816956545210985,core_term,Google Books Ngram Viewer,en,0,false
2017,artificially,0.000001976776657475199,core_term,Google Books Ngram Viewer,en,0,false
2018,artificially,0.00000214063401049458,core_term,Google Books Ngram Viewer,en,0,false
2019,artificially,0.0000020489062548811887,core_term,Google Books Ngram Viewer,en,0,false
1800,artifice,0.000006597693423593398,core_term,Google Books Ngram Viewer,en,0,false
1801,artifice,0.000006357415305746628,core_term,Google Books Ngram Viewer,en,0,false
1802,artifice,0.000005897440264135412,core_term,Google Books Ngram Viewer,en,0,false
1803,artifice,0.000004931251627482425,core_term,Google Books Ngram Viewer,en,0,false
1804,artifice,0.000005401889288769723,core_term,Google Books Ngram Viewer,en,0,false
1805,artifice,0.000006542189923131048,core_term,Google Books Ngram Viewer,en,0,false
1806,artifice,0.000006890097710154919,core_term,Google Books Ngram Viewer,en,0,false
1807,artifice,0.000006271945267144474,core_term,Google Books Ngram Viewer,en,0,false
1808,artifice,0.000005620939627526411,core_term,Google Books Ngram Viewer,en,0,false
1809,artifice,0.000006712930494146008,core_term,Google Books Ngram Viewer,en,0,false
1810,artifice,0.000006152581698337656,core_term,Google Books Ngram Viewer,en,0,false
1811,artifice,0.0000068046295762513864,core_term,Google Books Ngram Viewer,en,0,false
1812,artifice,0.000005818613871610978,core_term,Google Books Ngram Viewer,en,0,false
1813,artifice,0.000006177130109641382,core_term,Google Books Ngram Viewer,en,0,false
1814,artifice,0.000005013936011266651,core_term,Google Books Ngram Viewer,en,0,false
1815,artifice,0.000005651044998167265,core_term,Google Books Ngram Viewer,en,0,false
1816,artifice,0.000005416724292217623,core_term,Google Books Ngram Viewer,en,0,false
1817,artifice,0.000005803277330684864,core_term,Google Books Ngram Viewer,en,0,false
1818,artifice,0.000005972837074708082,core_term,Google Books Ngram Viewer,en,0,false
1819,artifice,0.000004552534495827487,core_term,Google Books Ngram Viewer,en,0,false
1820,artifice,0.000005030785933612947,core_term,Google Books Ngram Viewer,en,0,false
1821,artifice,0.000004524400619487778,core_term,Google Books Ngram Viewer,en,0,false
1822,artifice,0.000005978792341210237,core_term,Google Books Ngram Viewer,en,0,false
1823,artifice,0.000005989276507634145,core_term,Google Books Ngram Viewer,en,0,false
1824,artifice,0.000005240302584752499,core_term,Google Books Ngram Viewer,en,0,false
1825,artifice,0.000005337023621265757,core_term,Google Books Ngram Viewer,en,0,false
1826,artifice,0.00000502935895063672,core_term,Google Books Ngram Viewer,en,0,false
1827,artifice,0.00000475131220945002,core_term,Google Books Ngram Viewer,en,0,false
1828,artifice,0.0000049891723126194165,core_term,Google Books Ngram Viewer,en,0,false
1829,artifice,0.0000037773733581047964,core_term,Google Books Ngram Viewer,en,0,false
1830,artifice,0.000004888690497750758,core_term,Google Books Ngram Viewer,en,0,false
1831,artifice,0.000004115506108348654,core_term,Google Books Ngram Viewer,en,0,false
1832,artifice,0.0000040352528678511135,core_term,Google Books Ngram Viewer,en,0,false
1833,artifice,0.000003494101780354697,core_term,Google Books Ngram Viewer,en,0,false
1834,artifice,0.000003791573978340068,core_term,Google Books Ngram Viewer,en,0,false
1835,artifice,0.0000036216992480575527,core_term,Google Books Ngram Viewer,en,0,false
1836,artifice,0.0000036752172682952278,core_term,Google Books Ngram Viewer,en,0,false
1837,artifice,0.000003298480998559228,core_term,Google Books Ngram Viewer,en,0,false
1838,artifice,0.00000303570631787764,core_term,Google Books Ngram Viewer,en,0,false
1839,artifice,0.0000035388930061941437,core_term,Google Books Ngram Viewer,en,0,false
1840,artifice,0.0000034012366709745834,core_term,Google Books Ngram Viewer,en,0,false
1841,artifice,0.000003159879172542901,core_term,Google Books Ngram Viewer,en,0,false
1842,artifice,0.0000030396245458419457,core_term,Google Books Ngram Viewer,en,0,false
1843,artifice,0.0000029610861869144856,core_term,Google Books Ngram Viewer,en,0,false
1844,artifice,0.0000029714627132193527,core_term,Google Books Ngram Viewer,en,0,false
1845,artifice,0.0000029423085159407947,core_term,Google Books Ngram Viewer,en,0,false
1846,artifice,0.0000027118362222466885,core_term,Google Books Ngram Viewer,en,0,false
1847,artifice,0.0000024228045463203784,core_term,Google Books Ngram Viewer,en,0,false
1848,artifice,0.000002605732393412552,core_term,Google Books Ngram Viewer,en,0,false
1849,artifice,0.000002436615609724413,core_term,Google Books Ngram Viewer,en,0,false
1850,artifice,0.0000026259225922586893,core_term,Google Books Ngram Viewer,en,0,false
1851,artifice,0.000002615195255906144,core_term,Google Books Ngram Viewer,en,0,false
1852,artifice,0.0000025808755634848524,core_term,Google Books Ngram Viewer,en,0,false
1853,artifice,0.0000022511886701437334,core_term,Google Books Ngram Viewer,en,0,false
1854,artifice,0.0000027267244542272806,core_term,Google Books Ngram Viewer,en,0,false
1855,artifice,0.000002210404561164836,core_term,Google Books Ngram Viewer,en,0,false
1856,artifice,0.0000021147126685328033,core_term,Google Books Ngram Viewer,en,0,false
1857,artifice,0.000001966966147293192,core_term,Google Books Ngram Viewer,en,0,false
1858,artifice,0.0000017343143650094817,core_term,Google Books Ngram Viewer,en,0,false
1859,artifice,0.0000021953166076116304,core_term,Google Books Ngram Viewer,en,0,false
1860,artifice,0.0000016850251256528281,core_term,Google Books Ngram Viewer,en,0,false
1861,artifice,0.0000016359875614213593,core_term,Google Books Ngram Viewer,en,0,false
1862,artifice,0.000001531442783253567,core_term,Google Books Ngram Viewer,en,0,false
1863,artifice,0.0000015644650082080602,core_term,Google Books Ngram Viewer,en,0,false
1864,artifice,0.000001737160728154663,core_term,Google Books Ngram Viewer,en,0,false
1865,artifice,0.0000013806654228787352,core_term,Google Books Ngram Viewer,en,0,false
1866,artifice,0.0000013375166028062324,core_term,Google Books Ngram Viewer,en,0,false
1867,artifice,0.0000013734615196270283,core_term,Google Books Ngram Viewer,en,0,false
1868,artifice,0.000001250234297867081,core_term,Google Books Ngram Viewer,en,0,false
1869,artifice,0.0000013330070678385653,core_term,Google Books Ngram Viewer,en,0,false
1870,artifice,0.000001192147243145314,core_term,Google Books Ngram Viewer,en,0,false
1871,artifice,0.0000013027977616708597,core_term,Google Books Ngram Viewer,en,0,false
1872,artifice,0.0000012934129109964942,core_term,Google Books Ngram Viewer,en,0,false
