year,term,value,query_group,source,corpus,smoothing,case_sensitive
1910,artificially,0.000002966628311895647,core_baseline,Google Books Ngram Viewer,en,0,false
1911,artificially,0.0000029131114676061998,core_baseline,Google Books Ngram Viewer,en,0,false
1912,artificially,0.0000028449151763254577,core_baseline,Google Books Ngram Viewer,en,0,false
1913,artificially,0.000002730698049902003,core_baseline,Google Books Ngram Viewer,en,0,false
1914,artificially,0.000002545717526558633,core_baseline,Google Books Ngram Viewer,en,0,false
1915,artificially,0.0000023509110196329175,core_baseline,Google Books Ngram Viewer,en,0,false
1916,artificially,0.0000023337167176507023,core_baseline,Google Books Ngram Viewer,en,0,false
1917,artificially,0.0000023558869184370224,core_baseline,Google Books Ngram Viewer,en,0,false
1918,artificially,0.0000022289292518351544,core_baseline,Google Books Ngram Viewer,en,0,false
1919,artificially,0.000002229917619445132,core_baseline,Google Books Ngram Viewer,en,0,false
1920,artificially,0.0000023938732631734183,core_baseline,Google Books Ngram Viewer,en,0,false
1921,artificially,0.00000254597839521864,core_baseline,Google Books Ngram Viewer,en,0,false
1922,artificially,0.0000025248673161115676,core_baseline,Google Books Ngram Viewer,en,0,false
1923,artificially,0.000002745760030009592,core_baseline,Google Books Ngram Viewer,en,0,false
1924,artificially,0.0000026384387705746803,core_baseline,Google Books Ngram Viewer,en,0,false
1925,artificially,0.000002738144765146444,core_baseline,Google Books Ngram Viewer,en,0,false
1926,artificially,0.000002614493547881125,core_baseline,Google Books Ngram Viewer,en,0,false
1927,artificially,0.0000027329159681954707,core_baseline,Google Books Ngram Viewer,en,0,false
1928,artificially,0.0000025334238600294157,core_baseline,Google Books Ngram Viewer,en,0,false
1929,artificially,0.000002617742712374138,core_baseline,Google Books Ngram Viewer,en,0,false
1930,artificially,0.000002694923502133406,core_baseline,Google Books Ngram Viewer,en,0,false
1931,artificially,0.0000026934560111158135,core_baseline,Google Books Ngram Viewer,en,0,false
1932,artificially,0.0000028376353196080117,core_baseline,Google Books Ngram Viewer,en,0,false
1933,artificially,0.0000029686875713252903,core_baseline,Google Books Ngram Viewer,en,0,false
1934,artificially,0.000003026916651549527,core_baseline,Google Books Ngram Viewer,en,0,false
1935,artificially,0.000002808774215878884,core_baseline,Google Books Ngram Viewer,en,0,false
1936,artificially,0.000002527938375962435,core_baseline,Google Books Ngram Viewer,en,0,false
1937,artificially,0.000002974657192567065,core_baseline,Google Books Ngram Viewer,en,0,false
1938,artificially,0.000002822559862281082,core_baseline,Google Books Ngram Viewer,en,0,false
1939,artificially,0.0000028150632331858105,core_baseline,Google Books Ngram Viewer,en,0,false
1940,artificially,0.000002646775808301527,core_baseline,Google Books Ngram Viewer,en,0,false
1941,artificially,0.000002882980941976143,core_baseline,Google Books Ngram Viewer,en,0,false
1942,artificially,0.000002292882344434588,core_baseline,Google Books Ngram Viewer,en,0,false
1943,artificially,0.000002236534847099847,core_baseline,Google Books Ngram Viewer,en,0,false
1944,artificially,0.0000024048439613011396,core_baseline,Google Books Ngram Viewer,en,0,false
1945,artificially,0.000002318589519489933,core_baseline,Google Books Ngram Viewer,en,0,false
1946,artificially,0.000002410529248209059,core_baseline,Google Books Ngram Viewer,en,0,false
1947,artificially,0.0000024835002570000597,core_baseline,Google Books Ngram Viewer,en,0,false
1948,artificially,0.000002518701574416582,core_baseline,Google Books Ngram Viewer,en,0,false
1949,artificially,0.0000026660722873828036,core_baseline,Google Books Ngram Viewer,en,0,false
1950,artificially,0.0000026228413787521276,core_baseline,Google Books Ngram Viewer,en,0,false
1951,artificially,0.0000024859904463880866,core_baseline,Google Books Ngram Viewer,en,0,false
1952,artificially,0.000002447151381090862,core_baseline,Google Books Ngram Viewer,en,0,false
1953,artificially,0.0000024252082013731524,core_baseline,Google Books Ngram Viewer,en,0,false
1954,artificially,0.000002519442688253548,core_baseline,Google Books Ngram Viewer,en,0,false
1955,artificially,0.0000024818935742132453,core_baseline,Google Books Ngram Viewer,en,0,false
1956,artificially,0.000002439201605142216,core_baseline,Google Books Ngram Viewer,en,0,false
1957,artificially,0.000002483997636915092,core_baseline,Google Books Ngram Viewer,en,0,false
1958,artificially,0.000002686134791929362,core_baseline,Google Books Ngram Viewer,en,0,false
1959,artificially,0.0000025729675172669886,core_baseline,Google Books Ngram Viewer,en,0,false
1960,artificially,0.000002568213371745287,core_baseline,Google Books Ngram Viewer,en,0,false
1961,artificially,0.0000025319061336404047,core_baseline,Google Books Ngram Viewer,en,0,false
1962,artificially,0.000002559546164349058,core_baseline,Google Books Ngram Viewer,en,0,false
1963,artificially,0.0000027086622225169776,core_baseline,Google Books Ngram Viewer,en,0,false
1964,artificially,0.000002601974699700804,core_baseline,Google Books Ngram Viewer,en,0,false
1965,artificially,0.0000025655989759343356,core_baseline,Google Books Ngram Viewer,en,0,false
1966,artificially,0.0000024448122104558934,core_baseline,Google Books Ngram Viewer,en,0,false
1967,artificially,0.0000023244602402883174,core_baseline,Google Books Ngram Viewer,en,0,false
1968,artificially,0.0000024213157274743935,core_baseline,Google Books Ngram Viewer,en,0,false
1969,artificially,0.0000024597034880002866,core_baseline,Google Books Ngram Viewer,en,0,false
1970,artificially,0.000002467778287496003,core_baseline,Google Books Ngram Viewer,en,0,false
1971,artificially,0.0000024535265126246486,core_baseline,Google Books Ngram Viewer,en,0,false
1972,artificially,0.0000025737615061416363,core_baseline,Google Books Ngram Viewer,en,0,false
1973,artificially,0.0000027222625220701957,core_baseline,Google Books Ngram Viewer,en,0,false
1974,artificially,0.0000026448853631677594,core_baseline,Google Books Ngram Viewer,en,0,false
1975,artificially,0.000002698598478900749,core_baseline,Google Books Ngram Viewer,en,0,false
1976,artificially,0.0000025677782247157666,core_baseline,Google Books Ngram Viewer,en,0,false
1977,artificially,0.0000027279512337941014,core_baseline,Google Books Ngram Viewer,en,0,false
1978,artificially,0.000002568402578617679,core_baseline,Google Books Ngram Viewer,en,0,false
1979,artificially,0.0000025478134695333665,core_baseline,Google Books Ngram Viewer,en,0,false
1980,artificially,0.0000026623859135099792,core_baseline,Google Books Ngram Viewer,en,0,false
1981,artificially,0.0000026006010926948875,core_baseline,Google Books Ngram Viewer,en,0,false
1982,artificially,0.0000025229551319227994,core_baseline,Google Books Ngram Viewer,en,0,false
1983,artificially,0.0000025116183408613324,core_baseline,Google Books Ngram Viewer,en,0,false
1984,artificially,0.000002449708176754939,core_baseline,Google Books Ngram Viewer,en,0,false
1985,artificially,0.0000024706082673020546,core_baseline,Google Books Ngram Viewer,en,0,false
1986,artificially,0.000002423751933378071,core_baseline,Google Books Ngram Viewer,en,0,false
1987,artificially,0.0000025323719938796785,core_baseline,Google Books Ngram Viewer,en,0,false
1988,artificially,0.000002456847493448322,core_baseline,Google Books Ngram Viewer,en,0,false
1989,artificially,0.0000024232837816384745,core_baseline,Google Books Ngram Viewer,en,0,false
1990,artificially,0.0000024883492475424873,core_baseline,Google Books Ngram Viewer,en,0,false
1991,artificially,0.00000239937545565283,core_baseline,Google Books Ngram Viewer,en,0,false
1992,artificially,0.0000024520148684814558,core_baseline,Google Books Ngram Viewer,en,0,false
1993,artificially,0.000002324791624985778,core_baseline,Google Books Ngram Viewer,en,0,false
1994,artificially,0.000002278997360605217,core_baseline,Google Books Ngram Viewer,en,0,false
1995,artificially,0.0000022565619257619574,core_baseline,Google Books Ngram Viewer,en,0,false
1996,artificially,0.0000022620621171753896,core_baseline,Google Books Ngram Viewer,en,0,false
1997,artificially,0.0000021305042432473442,core_baseline,Google Books Ngram Viewer,en,0,false
1998,artificially,0.0000021054450414226267,core_baseline,Google Books Ngram Viewer,en,0,false
1999,artificially,0.0000021111193753142743,core_baseline,Google Books Ngram Viewer,en,0,false
2000,artificially,0.0000020954455237642833,core_baseline,Google Books Ngram Viewer,en,0,false
2001,artificially,0.000002015405286215355,core_baseline,Google Books Ngram Viewer,en,0,false
2002,artificially,0.000002032719112143866,core_baseline,Google Books Ngram Viewer,en,0,false
2003,artificially,0.000002130410688749862,core_baseline,Google Books Ngram Viewer,en,0,false
2004,artificially,0.0000021089249306882607,core_baseline,Google Books Ngram Viewer,en,0,false
2005,artificially,0.000002134064690295645,core_baseline,Google Books Ngram Viewer,en,0,false
2006,artificially,0.000002132818032407613,core_baseline,Google Books Ngram Viewer,en,0,false
2007,artificially,0.0000021334951565421534,core_baseline,Google Books Ngram Viewer,en,0,false
2008,artificially,0.000002159186406114344,core_baseline,Google Books Ngram Viewer,en,0,false
2009,artificially,0.000002165864858127975,core_baseline,Google Books Ngram Viewer,en,0,false
2010,artificially,0.000002064162671899794,core_baseline,Google Books Ngram Viewer,en,0,false
2011,artificially,0.000002053092503118137,core_baseline,Google Books Ngram Viewer,en,0,false
2012,artificially,0.000002364822396572208,core_baseline,Google Books Ngram Viewer,en,0,false
2013,artificially,0.0000023679731757653144,core_baseline,Google Books Ngram Viewer,en,0,false
2014,artificially,0.0000019354865425924572,core_baseline,Google Books Ngram Viewer,en,0,false
2015,artificially,0.00000195455936902178,core_baseline,Google Books Ngram Viewer,en,0,false
2016,artificially,0.0000020816956545210985,core_baseline,Google Books Ngram Viewer,en,0,false
2017,artificially,0.000001976776657475199,core_baseline,Google Books Ngram Viewer,en,0,false
2018,artificially,0.00000214063401049458,core_baseline,Google Books Ngram Viewer,en,0,false
2019,artificially,0.0000020489062548811887,core_baseline,Google Books Ngram Viewer,en,0,false
1800,artificiality,1.9222803793184084e-8,core_baseline,Google Books Ngram Viewer,en,0,false
1801,artificiality,2.1534338756623583e-8,core_baseline,Google Books Ngram Viewer,en,0,false
1802,artificiality,1.253707537784976e-8,core_baseline,Google Books Ngram Viewer,en,0,false
1803,artificiality,3.6406433423508133e-9,core_baseline,Google Books Ngram Viewer,en,0,false
1804,artificiality,1.6441326522453892e-8,core_baseline,Google Books Ngram Viewer,en,0,false
1805,artificiality,0,core_baseline,Google Books Ngram Viewer,en,0,false
1806,artificiality,0,core_baseline,Google Books Ngram Viewer,en,0,false
1807,artificiality,1.7607931779295427e-9,core_baseline,Google Books Ngram Viewer,en,0,false
1808,artificiality,0,core_baseline,Google Books Ngram Viewer,en,0,false
1809,artificiality,1.804066229738055e-9,core_baseline,Google Books Ngram Viewer,en,0,false
1810,artificiality,9.44552991377634e-9,core_baseline,Google Books Ngram Viewer,en,0,false
1811,artificiality,0,core_baseline,Google Books Ngram Viewer,en,0,false
1812,artificiality,4.013759991039478e-9,core_baseline,Google Books Ngram Viewer,en,0,false
1813,artificiality,0,core_baseline,Google Books Ngram Viewer,en,0,false
1814,artificiality,7.0445183020240165e-9,core_baseline,Google Books Ngram Viewer,en,0,false
1815,artificiality,1.3653989938688937e-8,core_baseline,Google Books Ngram Viewer,en,0,false
1816,artificiality,2.580006874808305e-9,core_baseline,Google Books Ngram Viewer,en,0,false
1817,artificiality,2.6606180369981303e-8,core_baseline,Google Books Ngram Viewer,en,0,false
1818,artificiality,1.2826421702527568e-8,core_baseline,Google Books Ngram Viewer,en,0,false
1819,artificiality,2.3033313034659386e-9,core_baseline,Google Books Ngram Viewer,en,0,false
1820,artificiality,2.8390438888692415e-9,core_baseline,Google Books Ngram Viewer,en,0,false
1821,artificiality,9.271312606529136e-9,core_baseline,Google Books Ngram Viewer,en,0,false
1822,artificiality,6.613708469771495e-9,core_baseline,Google Books Ngram Viewer,en,0,false
1823,artificiality,0,core_baseline,Google Books Ngram Viewer,en,0,false
1824,artificiality,4.16889633925166e-9,core_baseline,Google Books Ngram Viewer,en,0,false
1825,artificiality,1.0311096421133925e-9,core_baseline,Google Books Ngram Viewer,en,0,false
1826,artificiality,6.729740320565725e-9,core_baseline,Google Books Ngram Viewer,en,0,false
1827,artificiality,2.037348956207552e-8,core_baseline,Google Books Ngram Viewer,en,0,false
1828,artificiality,1.8970237380955268e-8,core_baseline,Google Books Ngram Viewer,en,0,false
1829,artificiality,6.221312021104097e-9,core_baseline,Google Books Ngram Viewer,en,0,false
1830,artificiality,1.0236308800593008e-8,core_baseline,Google Books Ngram Viewer,en,0,false
1831,artificiality,1.4823974936462037e-8,core_baseline,Google Books Ngram Viewer,en,0,false
1832,artificiality,5.029612948348472e-8,core_baseline,Google Books Ngram Viewer,en,0,false
1833,artificiality,1.8454763051067857e-8,core_baseline,Google Books Ngram Viewer,en,0,false
1834,artificiality,2.6652959228545825e-8,core_baseline,Google Books Ngram Viewer,en,0,false
1835,artificiality,2.8213882341532326e-8,core_baseline,Google Books Ngram Viewer,en,0,false
1836,artificiality,2.5536721182106703e-8,core_baseline,Google Books Ngram Viewer,en,0,false
1837,artificiality,3.995077274554504e-8,core_baseline,Google Books Ngram Viewer,en,0,false
1838,artificiality,3.2950091544137194e-8,core_baseline,Google Books Ngram Viewer,en,0,false
1839,artificiality,3.378095669859249e-8,core_baseline,Google Books Ngram Viewer,en,0,false
1840,artificiality,2.7851150163904492e-8,core_baseline,Google Books Ngram Viewer,en,0,false
1841,artificiality,1.3773992280086134e-8,core_baseline,Google Books Ngram Viewer,en,0,false
1842,artificiality,2.4429371747736184e-8,core_baseline,Google Books Ngram Viewer,en,0,false
1843,artificiality,2.3771585588860944e-8,core_baseline,Google Books Ngram Viewer,en,0,false
1844,artificiality,4.52671117812109e-8,core_baseline,Google Books Ngram Viewer,en,0,false
1845,artificiality,3.924338698446661e-8,core_baseline,Google Books Ngram Viewer,en,0,false
1846,artificiality,4.772678952047471e-8,core_baseline,Google Books Ngram Viewer,en,0,false
1847,artificiality,5.4429092455343664e-8,core_baseline,Google Books Ngram Viewer,en,0,false
1848,artificiality,4.0135688439413286e-8,core_baseline,Google Books Ngram Viewer,en,0,false
1849,artificiality,4.317424484590049e-8,core_baseline,Google Books Ngram Viewer,en,0,false
